EFA Date,EFA,Clearing Price
29/06/2024,3,2.5
29/06/2024,4,3
29/06/2024,5,0.55
29/06/2024,6,1.1
30/06/2024,1,2.69
30/06/2024,2,4.29
30/06/2024,3,1.48
30/06/2024,4,0.67
30/06/2024,5,0.32
30/06/2024,6,2
01/07/2024,1,2.5
01/07/2024,2,0.78
01/07/2024,3,2
01/07/2024,4,3
01/07/2024,5,0.9899999999999999
01/07/2024,6,2.86
02/07/2024,1,4
02/07/2024,2,1
02/07/2024,3,1.44
02/07/2024,4,1.49
02/07/2024,5,0.5
02/07/2024,6,2.76
03/07/2024,1,3.4900000000000007
03/07/2024,2,0.62
03/07/2024,3,1.49
03/07/2024,4,2
03/07/2024,5,1.5
03/07/2024,6,1.97
04/07/2024,1,4.47
04/07/2024,2,2
04/07/2024,3,4
04/07/2024,4,3.75
04/07/2024,5,0.35
04/07/2024,6,2.82
05/07/2024,1,4
05/07/2024,2,1.67
05/07/2024,3,0.5
05/07/2024,4,0.27
05/07/2024,5,0.55
05/07/2024,6,1.5
06/07/2024,1,3
06/07/2024,2,1.67
06/07/2024,3,3.36
06/07/2024,4,4.55
06/07/2024,5,0.55
06/07/2024,6,1.31
07/07/2024,1,3
07/07/2024,2,1.67
07/07/2024,3,1.21
07/07/2024,4,0.7
07/07/2024,5,0.31
07/07/2024,6,1.27
08/07/2024,1,1.01
08/07/2024,2,0.76
08/07/2024,3,0.85
08/07/2024,4,1.32
08/07/2024,5,0.66
08/07/2024,6,1.22
09/07/2024,1,2.34
09/07/2024,2,1.22
09/07/2024,3,1.23
09/07/2024,4,0.71
09/07/2024,5,0.43
09/07/2024,6,1.21
10/07/2024,1,4.09
10/07/2024,2,0.71
10/07/2024,3,2.66
10/07/2024,4,2
10/07/2024,5,0.53
10/07/2024,6,1.21
11/07/2024,1,1.5
11/07/2024,2,2.5
11/07/2024,3,2.21
11/07/2024,4,2.5
11/07/2024,5,0.43
11/07/2024,6,1.04
12/07/2024,1,1.68
12/07/2024,2,0.71
12/07/2024,3,0.97
12/07/2024,4,1
12/07/2024,5,0.5
12/07/2024,6,1.06
13/07/2024,1,2.93
13/07/2024,2,1.33
13/07/2024,3,1.05
13/07/2024,4,1.3
13/07/2024,5,0.5
13/07/2024,6,1
14/07/2024,1,3.25
14/07/2024,2,1.7099999999999997
14/07/2024,3,1.01
14/07/2024,4,1.04
14/07/2024,5,0.6
14/07/2024,6,1.09
15/07/2024,1,1.34
15/07/2024,2,0.77
15/07/2024,3,1
15/07/2024,4,0.69
15/07/2024,5,0.29
15/07/2024,6,1.04
16/07/2024,1,3
16/07/2024,2,0.71
16/07/2024,3,1.2
16/07/2024,4,1.5
16/07/2024,5,0.8
16/07/2024,6,0.84
17/07/2024,1,1.39
17/07/2024,2,0.75
17/07/2024,3,1.39
17/07/2024,4,1.01
17/07/2024,5,0.59
17/07/2024,6,1.09
18/07/2024,1,1.16
18/07/2024,2,0.65
18/07/2024,3,1.27
18/07/2024,4,1.26
18/07/2024,5,0
18/07/2024,6,1.09
19/07/2024,1,2.5
19/07/2024,2,0.75
19/07/2024,3,2.49
19/07/2024,4,2.05
19/07/2024,5,0.5
19/07/2024,6,1.19
20/07/2024,1,1.1
20/07/2024,2,0.8000000000000002
20/07/2024,3,0.8
20/07/2024,4,0.76
20/07/2024,5,0.5
20/07/2024,6,1.13
21/07/2024,1,1.5
21/07/2024,2,1.19
21/07/2024,3,1.2
21/07/2024,4,1.54
21/07/2024,5,0
21/07/2024,6,0.84
22/07/2024,1,1.04
22/07/2024,2,0.8
22/07/2024,3,1.78
22/07/2024,4,3.2799999999999994
22/07/2024,5,0.5
22/07/2024,6,1.07
23/07/2024,1,1.48
23/07/2024,2,0.56
23/07/2024,3,1.57
23/07/2024,4,2.18
23/07/2024,5,0.39
23/07/2024,6,1.16
24/07/2024,1,2.33
24/07/2024,2,2.09
24/07/2024,3,1.34
24/07/2024,4,1.75
24/07/2024,5,0.58
24/07/2024,6,1.5
25/07/2024,1,1.6499999999999997
25/07/2024,2,1
25/07/2024,3,1.09
25/07/2024,4,1.18
25/07/2024,5,0.52
25/07/2024,6,1.35
26/07/2024,1,1.5
26/07/2024,2,0.79
26/07/2024,3,1.35
26/07/2024,4,1.35
26/07/2024,5,0.5
26/07/2024,6,0.62
27/07/2024,1,1
27/07/2024,2,0.76
27/07/2024,3,1.01
27/07/2024,4,0.85
27/07/2024,5,0.14
27/07/2024,6,0.84
28/07/2024,1,0.89
28/07/2024,2,0.7999999999999999
28/07/2024,3,1.29
28/07/2024,4,1.29
28/07/2024,5,0.060000000000000005
28/07/2024,6,1.29
29/07/2024,1,1.5
29/07/2024,2,0.85
29/07/2024,3,1.58
29/07/2024,4,2.25
29/07/2024,5,0.3
29/07/2024,6,1.25
30/07/2024,1,1.71
30/07/2024,2,0.85
30/07/2024,3,1.34
30/07/2024,4,1.75
30/07/2024,5,0.38
30/07/2024,6,1.07
31/07/2024,1,1.25
31/07/2024,2,1
31/07/2024,3,1
31/07/2024,4,0.7
31/07/2024,5,0.3
31/07/2024,6,1
01/08/2024,1,1.24
01/08/2024,2,0.47
01/08/2024,3,0.99
01/08/2024,4,0.7
01/08/2024,5,0.3
01/08/2024,6,0.8399999999999999
02/08/2024,1,1.29
02/08/2024,2,0.79
02/08/2024,3,2
02/08/2024,4,1.5
02/08/2024,5,0.52
02/08/2024,6,0.9699999999999999
03/08/2024,1,1.28
03/08/2024,2,0.84
03/08/2024,3,1.64
03/08/2024,4,1.79
03/08/2024,5,0.35
03/08/2024,6,0.8400000000000001
04/08/2024,1,1
04/08/2024,2,1.15
04/08/2024,3,1.9199999999999997
04/08/2024,4,3
04/08/2024,5,0.39999999999999997
04/08/2024,6,1.58
05/08/2024,1,2.8
05/08/2024,2,0.73
05/08/2024,3,1.5
05/08/2024,4,1.5
05/08/2024,5,0.38
05/08/2024,6,1.3
06/08/2024,1,2.21
06/08/2024,2,0.72
06/08/2024,3,1.9000000000000001
06/08/2024,4,3
06/08/2024,5,0.4
06/08/2024,6,2.6
07/08/2024,1,2.17
07/08/2024,2,1.65
07/08/2024,3,3.64
07/08/2024,4,4.25
07/08/2024,5,0.5
07/08/2024,6,1.79
08/08/2024,1,3
08/08/2024,2,0.71
08/08/2024,3,0.84
08/08/2024,4,0.85
08/08/2024,5,1.04
08/08/2024,6,2.29
09/08/2024,1,3.01
09/08/2024,2,2.53
09/08/2024,3,3
09/08/2024,4,4.62
09/08/2024,5,1.41
09/08/2024,6,1.1
10/08/2024,1,1.8900000000000001
10/08/2024,2,0.96
10/08/2024,3,4.2
10/08/2024,4,3.8
10/08/2024,5,0.47
10/08/2024,6,1
11/08/2024,1,1.34
11/08/2024,2,0.8200000000000001
11/08/2024,3,1.43
11/08/2024,4,1.15
11/08/2024,5,0.73
11/08/2024,6,1.57
12/08/2024,1,3.53
12/08/2024,2,0.85
12/08/2024,3,3
12/08/2024,4,1.66
12/08/2024,5,0
12/08/2024,6,1
13/08/2024,1,1.33
13/08/2024,2,1.37
13/08/2024,3,4
13/08/2024,4,0.9900000000000001
13/08/2024,5,0.26
13/08/2024,6,1.23
14/08/2024,1,1.51
14/08/2024,2,0.5
14/08/2024,3,1.1
14/08/2024,4,1.1
14/08/2024,5,0.5
14/08/2024,6,1.23
15/08/2024,1,2.5
15/08/2024,2,0.83
15/08/2024,3,6.25
15/08/2024,4,3.12
15/08/2024,5,0.42999999999999994
15/08/2024,6,0.93
16/08/2024,1,2.5
16/08/2024,2,0.95
16/08/2024,3,4
16/08/2024,4,1.85
16/08/2024,5,0.3
16/08/2024,6,0.8000000000000002
17/08/2024,1,0.73
17/08/2024,2,1.02
17/08/2024,3,3.5
17/08/2024,4,1.81
17/08/2024,5,0.25
17/08/2024,6,0.84
18/08/2024,1,1.04
18/08/2024,2,1
18/08/2024,3,5
18/08/2024,4,4.5
18/08/2024,5,0.44999999999999996
18/08/2024,6,1
19/08/2024,1,1.75
19/08/2024,2,0.54
19/08/2024,3,3
19/08/2024,4,1.39
19/08/2024,5,0.52
19/08/2024,6,2.2
20/08/2024,1,4.61
20/08/2024,2,1.19
20/08/2024,3,6
20/08/2024,4,3.89
20/08/2024,5,0.69
20/08/2024,6,1.78
21/08/2024,1,4.25
21/08/2024,2,3
21/08/2024,3,5.5
21/08/2024,4,4.33
21/08/2024,5,0.5
21/08/2024,6,2
22/08/2024,1,3.89
22/08/2024,2,1.64
22/08/2024,3,5.5
22/08/2024,4,5.34
22/08/2024,5,0.5
22/08/2024,6,1.44
23/08/2024,1,1.77
23/08/2024,2,2.22
23/08/2024,3,6.66
23/08/2024,4,5.6
23/08/2024,5,0.67
23/08/2024,6,2.5
24/08/2024,1,2
24/08/2024,2,0.9000000000000001
24/08/2024,3,4.63
24/08/2024,4,6.22
24/08/2024,5,0.9200000000000002
24/08/2024,6,2
25/08/2024,1,2.63
25/08/2024,2,1.8200000000000003
25/08/2024,3,6
25/08/2024,4,5.01
25/08/2024,5,1.55
25/08/2024,6,1.79
26/08/2024,1,3
26/08/2024,2,0.8
26/08/2024,3,2.5
26/08/2024,4,2.25
26/08/2024,5,0.25
26/08/2024,6,1.5
27/08/2024,1,2.5
27/08/2024,2,0.6
27/08/2024,3,4.11
27/08/2024,4,2.06
27/08/2024,5,0.31
27/08/2024,6,1.02
28/08/2024,1,1.27
28/08/2024,2,0.6
28/08/2024,3,1.5
28/08/2024,4,1.46
28/08/2024,5,-0.02
28/08/2024,6,1
29/08/2024,1,1.37
29/08/2024,2,1.5
29/08/2024,3,6.5
29/08/2024,4,1.75
29/08/2024,5,-0.04
29/08/2024,6,1
30/08/2024,1,2
30/08/2024,2,0.32
30/08/2024,3,2.1
30/08/2024,4,0.8700000000000001
30/08/2024,5,0.03
30/08/2024,6,0.45
31/08/2024,1,0.8
31/08/2024,2,0.7
31/08/2024,3,5.75
31/08/2024,4,3.0099999999999993
31/08/2024,5,0.5
31/08/2024,6,1.02
01/09/2024,1,1.01
01/09/2024,2,1.97
01/09/2024,3,4.02
01/09/2024,4,2.91
01/09/2024,5,0.22
01/09/2024,6,0.8400000000000001
02/09/2024,1,1.22
02/09/2024,2,0.5
02/09/2024,3,1.3
02/09/2024,4,1
02/09/2024,5,0
02/09/2024,6,1.2
03/09/2024,1,2.33
03/09/2024,2,0.3
03/09/2024,3,1
03/09/2024,4,0.7
03/09/2024,5,0
03/09/2024,6,0.7
04/09/2024,1,1.25
04/09/2024,2,0.07
04/09/2024,3,0.88
04/09/2024,4,0.66
04/09/2024,5,0.19
04/09/2024,6,0.93
05/09/2024,1,2.57
05/09/2024,2,0.51
05/09/2024,3,1.66
05/09/2024,4,1.05
05/09/2024,5,0.5
05/09/2024,6,2.77
06/09/2024,1,7
06/09/2024,2,1.5
06/09/2024,3,2.46
06/09/2024,4,2.25
06/09/2024,5,0.5
06/09/2024,6,0.5
07/09/2024,1,1.38
07/09/2024,2,0.5
07/09/2024,3,0.84
07/09/2024,4,1.21
07/09/2024,5,0.5
07/09/2024,6,0.7999999999999999
08/09/2024,1,2.5
08/09/2024,2,1
08/09/2024,3,1
08/09/2024,4,3.01
08/09/2024,5,0.5
08/09/2024,6,0.84
09/09/2024,1,2.5
09/09/2024,2,0.46
09/09/2024,3,1.55
09/09/2024,4,1.43
09/09/2024,5,0.5
09/09/2024,6,1.5
10/09/2024,1,3.5
10/09/2024,2,3
10/09/2024,3,4.19
10/09/2024,4,4.06
10/09/2024,5,1.41
10/09/2024,6,2
11/09/2024,1,5
11/09/2024,2,1.53
11/09/2024,3,3.33
11/09/2024,4,3.28
11/09/2024,5,0.76
11/09/2024,6,1.5200000000000002
12/09/2024,1,2.24
12/09/2024,2,0.63
12/09/2024,3,1.61
12/09/2024,4,0.95
12/09/2024,5,0.5
12/09/2024,6,0.9000000000000001
13/09/2024,1,1.25
13/09/2024,2,0.5
13/09/2024,3,1.67
13/09/2024,4,0.58
13/09/2024,5,0.27
13/09/2024,6,0.84
14/09/2024,1,1.13
14/09/2024,2,1.5
14/09/2024,3,7.03
14/09/2024,4,3.2
14/09/2024,5,1.04
14/09/2024,6,1.5
15/09/2024,1,1.45
15/09/2024,2,1
15/09/2024,3,1.5
15/09/2024,4,1.5
15/09/2024,5,0.14
15/09/2024,6,0.84
16/09/2024,1,1.65
16/09/2024,2,-0.26
16/09/2024,3,0.5
16/09/2024,4,1.5
16/09/2024,5,0
16/09/2024,6,0.5
17/09/2024,1,1.5
17/09/2024,2,0.2
17/09/2024,3,1.5
17/09/2024,4,1
17/09/2024,5,0.5
17/09/2024,6,1
18/09/2024,1,1.75
18/09/2024,2,0.5
18/09/2024,3,2.46
18/09/2024,4,0.99
18/09/2024,5,0.56
18/09/2024,6,1.86
19/09/2024,1,2
19/09/2024,2,0.71
19/09/2024,3,3.25
19/09/2024,4,1.48
19/09/2024,5,0.6
19/09/2024,6,1
20/09/2024,1,2.29
20/09/2024,2,0.35
20/09/2024,3,1.8499999999999999
20/09/2024,4,1.11
20/09/2024,5,0.52
20/09/2024,6,1.24
21/09/2024,1,1.15
21/09/2024,2,0.95
21/09/2024,3,2
21/09/2024,4,1.11
21/09/2024,5,0.38
21/09/2024,6,0.5
22/09/2024,1,1.05
22/09/2024,2,0.58
22/09/2024,3,0.2
22/09/2024,4,1.17
22/09/2024,5,0
22/09/2024,6,0.61
23/09/2024,1,1.25
23/09/2024,2,0
23/09/2024,3,1.24
23/09/2024,4,0.77
23/09/2024,5,0.05
23/09/2024,6,0.5
24/09/2024,1,1.82
24/09/2024,2,0.21
24/09/2024,3,0.67
24/09/2024,4,1.5
24/09/2024,5,0.36
24/09/2024,6,1.13
25/09/2024,1,1.37
25/09/2024,2,0.3
25/09/2024,3,0.5
25/09/2024,4,0.8
25/09/2024,5,0.75
25/09/2024,6,1.5
26/09/2024,1,5
26/09/2024,2,0.9900000000000001
26/09/2024,3,1.52
26/09/2024,4,1.5
26/09/2024,5,0.91
26/09/2024,6,2.66
27/09/2024,1,6.75
27/09/2024,2,4.09
27/09/2024,3,3
27/09/2024,4,4
27/09/2024,5,0.71
27/09/2024,6,4
28/09/2024,1,3.9
28/09/2024,2,1.15
28/09/2024,3,1.59
28/09/2024,4,1.5
28/09/2024,5,0.74
28/09/2024,6,0.5
29/09/2024,1,2.6
29/09/2024,2,0.71
29/09/2024,3,1.91
29/09/2024,4,3.5
29/09/2024,5,1.5
29/09/2024,6,7
30/09/2024,1,6.75
30/09/2024,2,2.25
30/09/2024,3,1.37
30/09/2024,4,1.5
30/09/2024,5,1.65
30/09/2024,6,2.75
01/10/2024,1,7.25
01/10/2024,2,1.58
01/10/2024,3,1.45
01/10/2024,4,1.07
01/10/2024,5,1.16
01/10/2024,6,1.75
02/10/2024,1,3.25
02/10/2024,2,0.3
02/10/2024,3,1.19
02/10/2024,4,1.25
02/10/2024,5,0.43
02/10/2024,6,1.25
03/10/2024,1,1.25
03/10/2024,2,0.4
03/10/2024,3,1.12
03/10/2024,4,2.97
03/10/2024,5,0
03/10/2024,6,0.95
04/10/2024,1,2
04/10/2024,2,0.23000000000000004
04/10/2024,3,1.72
04/10/2024,4,1.7
04/10/2024,5,0.34
04/10/2024,6,0.94
05/10/2024,1,1.6200000000000003
05/10/2024,2,1.11
05/10/2024,3,5.55
05/10/2024,4,3.5
05/10/2024,5,1.38
05/10/2024,6,2.5
06/10/2024,1,4.5
06/10/2024,2,2.5
06/10/2024,3,1.12
06/10/2024,4,1.5
06/10/2024,5,0.66
06/10/2024,6,1.55
07/10/2024,1,2.5
07/10/2024,2,0.55
07/10/2024,3,1
07/10/2024,4,3
07/10/2024,5,0.5
07/10/2024,6,1
08/10/2024,1,2.5
08/10/2024,2,0.96
08/10/2024,3,1.46
08/10/2024,4,1.25
08/10/2024,5,0.5
08/10/2024,6,1.5
09/10/2024,1,4.54
09/10/2024,2,0.81
09/10/2024,3,2
09/10/2024,4,2
09/10/2024,5,0.7
09/10/2024,6,2.39
10/10/2024,1,7
10/10/2024,2,1.01
10/10/2024,3,0.9899999999999999
10/10/2024,4,2.37
10/10/2024,5,0.5
10/10/2024,6,1
11/10/2024,1,2.75
11/10/2024,2,0.5
11/10/2024,3,0.9399999999999998
11/10/2024,4,3
11/10/2024,5,0.5
11/10/2024,6,0.7
12/10/2024,1,1.75
12/10/2024,2,0.5
12/10/2024,3,4.5
12/10/2024,4,2.03
12/10/2024,5,0.71
12/10/2024,6,2.5
13/10/2024,1,6.03
13/10/2024,2,2.42
13/10/2024,3,0.66
13/10/2024,4,1
13/10/2024,5,0.52
13/10/2024,6,1.25
14/10/2024,1,2.52
14/10/2024,2,1.19
14/10/2024,3,1.25
14/10/2024,4,3.5
14/10/2024,5,0.77
14/10/2024,6,1.2
15/10/2024,1,2.5
15/10/2024,2,0.13
15/10/2024,3,1.6
15/10/2024,4,0.8900000000000001
15/10/2024,5,0.8
15/10/2024,6,4.5
16/10/2024,1,6.5
16/10/2024,2,2.5
16/10/2024,3,0.84
16/10/2024,4,1
16/10/2024,5,0.5
16/10/2024,6,1.25
17/10/2024,1,3
17/10/2024,2,0
17/10/2024,3,1.1
17/10/2024,4,0.97
17/10/2024,5,0
17/10/2024,6,1.25
18/10/2024,1,1.54
18/10/2024,2,0.9
18/10/2024,3,2.5
18/10/2024,4,1.27
18/10/2024,5,0.7
18/10/2024,6,1
19/10/2024,1,1.25
19/10/2024,2,0.5
19/10/2024,3,1
19/10/2024,4,1.75
19/10/2024,5,0.52
19/10/2024,6,1.2
20/10/2024,1,2.5
20/10/2024,2,2.35
20/10/2024,3,1.49
20/10/2024,4,2.99
20/10/2024,5,1.44
20/10/2024,6,2.5
21/10/2024,1,5.73
21/10/2024,2,2
21/10/2024,3,1
21/10/2024,4,1.21
21/10/2024,5,0.7
21/10/2024,6,2
22/10/2024,1,2.5
22/10/2024,2,0.75
22/10/2024,3,0.87
22/10/2024,4,1.25
22/10/2024,5,0.59
22/10/2024,6,1.12
23/10/2024,1,4
23/10/2024,2,2.04
23/10/2024,3,1.4
23/10/2024,4,2
23/10/2024,5,1
23/10/2024,6,1.55
24/10/2024,1,4.25
24/10/2024,2,0.76
24/10/2024,3,2.64
24/10/2024,4,0.9400000000000001
24/10/2024,5,1
24/10/2024,6,1.91
25/10/2024,1,2.75
25/10/2024,2,1.73
25/10/2024,3,4.37
25/10/2024,4,5.75
25/10/2024,5,0.84
25/10/2024,6,0.85
26/10/2024,1,2.21
26/10/2024,2,0.71
26/10/2024,3,1.81
26/10/2024,4,2.27
26/10/2024,5,0.82
26/10/2024,6,1.76
27/10/2024,2,4
27/10/2024,3,2.22
27/10/2024,4,3.5
27/10/2024,5,1.25
27/10/2024,6,1.45
28/10/2024,1,2.57
28/10/2024,2,5.25
28/10/2024,3,1.34
28/10/2024,4,0.86
28/10/2024,5,1.15
28/10/2024,6,0.82
29/10/2024,1,2.6
29/10/2024,2,2.5
29/10/2024,3,1.71
29/10/2024,4,2.99
29/10/2024,5,3.75
29/10/2024,6,1.03
30/10/2024,1,1.67
30/10/2024,2,2.42
30/10/2024,3,1
30/10/2024,4,2.12
30/10/2024,5,3
30/10/2024,6,1.39
31/10/2024,1,2.12
31/10/2024,2,5.5
31/10/2024,3,1
31/10/2024,4,2.09
31/10/2024,5,1.37
31/10/2024,6,1.03
01/11/2024,1,2
01/11/2024,2,5.82
01/11/2024,3,0.72
01/11/2024,4,0.84
01/11/2024,5,0.77
01/11/2024,6,0.76
02/11/2024,1,1.27
02/11/2024,2,2.63
02/11/2024,3,0.89
02/11/2024,4,1.02
02/11/2024,5,0.81
02/11/2024,6,0.89
03/11/2024,1,1
03/11/2024,2,1.7
03/11/2024,3,1.78
03/11/2024,4,0.89
03/11/2024,5,0.72
03/11/2024,6,0.89
04/11/2024,1,2.21
04/11/2024,2,2.75
04/11/2024,3,1.11
04/11/2024,4,4
04/11/2024,5,1.55
04/11/2024,6,1
05/11/2024,1,1.57
05/11/2024,2,2.91
05/11/2024,3,1.72
05/11/2024,4,2.53
05/11/2024,5,3.54
05/11/2024,6,1.05
06/11/2024,1,1.54
06/11/2024,2,3
06/11/2024,3,1.5
06/11/2024,4,2.81
06/11/2024,5,3.97
06/11/2024,6,1.31
07/11/2024,1,1
07/11/2024,2,2.22
07/11/2024,3,0.71
07/11/2024,4,0.88
07/11/2024,5,0.13
07/11/2024,6,1.09
08/11/2024,1,1
08/11/2024,2,1.52
08/11/2024,3,0.62
08/11/2024,4,0.62
08/11/2024,5,0.55
08/11/2024,6,0.78
09/11/2024,1,1.25
09/11/2024,2,0.9800000000000001
09/11/2024,3,0.78
09/11/2024,4,0.76
09/11/2024,5,0.09
09/11/2024,6,0.97
10/11/2024,1,0.73
10/11/2024,2,1
10/11/2024,3,0.81
10/11/2024,4,0.31
10/11/2024,5,1.04
10/11/2024,6,0.75
11/11/2024,1,0.9200000000000002
11/11/2024,2,1.75
11/11/2024,3,0.71
11/11/2024,4,0.59
11/11/2024,5,0.73
11/11/2024,6,0.79
12/11/2024,1,1
12/11/2024,2,1.89
12/11/2024,3,0.87
12/11/2024,4,1.06
12/11/2024,5,3.86
12/11/2024,6,1.02
13/11/2024,1,1.04
13/11/2024,2,1.59
13/11/2024,3,1
13/11/2024,4,1.25
13/11/2024,5,1.85
13/11/2024,6,0.82
14/11/2024,1,1.56
14/11/2024,2,1.66
14/11/2024,3,0.71
14/11/2024,4,0.82
14/11/2024,5,0.68
14/11/2024,6,0.86
15/11/2024,1,0.85
15/11/2024,2,1.7599999999999998
15/11/2024,3,0.18
15/11/2024,4,0.5
15/11/2024,5,0.18
15/11/2024,6,0.77
16/11/2024,1,1
16/11/2024,2,3
16/11/2024,3,1
16/11/2024,4,0.82
16/11/2024,5,0.6
16/11/2024,6,0.84
17/11/2024,1,2
17/11/2024,2,4.75
17/11/2024,3,1.93
17/11/2024,4,0.82
17/11/2024,5,0.2
17/11/2024,6,0.68
18/11/2024,1,1.5
18/11/2024,2,2.12
18/11/2024,3,0.65
18/11/2024,4,0.65
18/11/2024,5,1.3
18/11/2024,6,0.43
19/11/2024,1,1.31
19/11/2024,2,2.23
19/11/2024,3,0.32
19/11/2024,4,0.46
19/11/2024,5,1.5
19/11/2024,6,0.49000000000000005
20/11/2024,1,1.75
20/11/2024,2,4.25
20/11/2024,3,0.7
20/11/2024,4,0.69
20/11/2024,5,4.789999999999999
20/11/2024,6,0.5
21/11/2024,1,1.1
21/11/2024,2,1.8699999999999999
21/11/2024,3,0.35
21/11/2024,4,0.48
21/11/2024,5,4.01
21/11/2024,6,0.65
22/11/2024,1,1.2
22/11/2024,2,2.31
22/11/2024,3,0.66
22/11/2024,4,0.53
22/11/2024,5,3.43
22/11/2024,6,0.67
23/11/2024,1,1.01
23/11/2024,2,2.31
23/11/2024,3,1.42
23/11/2024,4,0.9
23/11/2024,5,0.47
23/11/2024,6,2.75
24/11/2024,1,2.9
24/11/2024,2,3.73
24/11/2024,3,2.68
24/11/2024,4,2.24
24/11/2024,5,1.7100000000000002
24/11/2024,6,1.9
25/11/2024,1,2.76
25/11/2024,2,5.75
25/11/2024,3,3.01
25/11/2024,4,1
25/11/2024,5,0.83
25/11/2024,6,1
26/11/2024,1,2.5
26/11/2024,2,3
26/11/2024,3,0.6
26/11/2024,4,0.46
26/11/2024,5,4.31
26/11/2024,6,0.32
27/11/2024,1,1
27/11/2024,2,2.03
27/11/2024,3,0.48999999999999994
27/11/2024,4,0.65
27/11/2024,5,3.43
27/11/2024,6,0.66
28/11/2024,1,0.74
28/11/2024,2,1.16
28/11/2024,3,0.5
28/11/2024,4,3.4
28/11/2024,5,4.69
28/11/2024,6,0.5
29/11/2024,1,1.25
29/11/2024,2,2.21
29/11/2024,3,0.8600000000000001
29/11/2024,4,1
29/11/2024,5,0.76
29/11/2024,6,1.48
30/11/2024,1,1.97
30/11/2024,2,2.24
30/11/2024,3,0.77
30/11/2024,4,0.51
30/11/2024,5,0.69
30/11/2024,6,0.74
01/12/2024,1,2.22
01/12/2024,2,5.84
01/12/2024,3,1.6299999999999997
01/12/2024,4,1
01/12/2024,5,0.45
01/12/2024,6,1.26
02/12/2024,1,2
02/12/2024,2,6.6000000000000005
02/12/2024,3,1.16
02/12/2024,4,0.46
02/12/2024,5,0.71
02/12/2024,6,0.5
03/12/2024,1,0.8
03/12/2024,2,1
03/12/2024,3,0.33
03/12/2024,4,0.94
03/12/2024,5,4.48
03/12/2024,6,0.69
04/12/2024,1,3.94
04/12/2024,2,5.5
04/12/2024,3,5.58
04/12/2024,4,3.92
04/12/2024,5,4.04
04/12/2024,6,2.07
05/12/2024,1,4.03
05/12/2024,2,7.5
05/12/2024,3,4.69
05/12/2024,4,4.6899999999999995
05/12/2024,5,4.69
05/12/2024,6,5
06/12/2024,1,3.82
06/12/2024,2,8.69
06/12/2024,3,4.06
06/12/2024,4,2.56
06/12/2024,5,1.5
06/12/2024,6,2.46
07/12/2024,1,3.55
07/12/2024,2,5.62
07/12/2024,3,4.44
07/12/2024,4,3.57
07/12/2024,5,3.46
07/12/2024,6,4.69
08/12/2024,1,2.53
08/12/2024,2,4.25
08/12/2024,3,4.69
08/12/2024,4,4.05
08/12/2024,5,2.59
08/12/2024,6,4.1
09/12/2024,1,5.69
09/12/2024,2,10
09/12/2024,3,2
09/12/2024,4,1.5
09/12/2024,5,3.02
09/12/2024,6,3.45
10/12/2024,1,1.25
10/12/2024,2,5.69
10/12/2024,3,1
10/12/2024,4,1.5
10/12/2024,5,4.05
10/12/2024,6,1.78
11/12/2024,1,2.49
11/12/2024,2,5.35
11/12/2024,3,2
11/12/2024,4,4.54
11/12/2024,5,5.56
11/12/2024,6,1.53
12/12/2024,1,4
12/12/2024,2,7
12/12/2024,3,6.9
12/12/2024,4,4
12/12/2024,5,6.4
12/12/2024,6,1.33
13/12/2024,1,2.06
13/12/2024,2,5.75
13/12/2024,3,0.18
13/12/2024,4,6.59
13/12/2024,5,2.93
13/12/2024,6,1.06
14/12/2024,1,1.42
14/12/2024,2,7
14/12/2024,3,5.64
14/12/2024,4,4
14/12/2024,5,3.07
14/12/2024,6,5.36
15/12/2024,1,1.8000000000000003
15/12/2024,2,9.1
15/12/2024,3,3.9899999999999998
15/12/2024,4,2.5
15/12/2024,5,4.16
15/12/2024,6,2.1
16/12/2024,1,6
16/12/2024,2,8
16/12/2024,3,5.86
16/12/2024,4,5.69
16/12/2024,5,4.07
16/12/2024,6,5.41
17/12/2024,1,5
17/12/2024,2,5.89
17/12/2024,3,4.05
17/12/2024,4,5.55
17/12/2024,5,6.65
17/12/2024,6,5.39
18/12/2024,1,1.94
18/12/2024,2,7.69
18/12/2024,3,4.69
18/12/2024,4,2.99
18/12/2024,5,1.7
18/12/2024,6,1.89
19/12/2024,1,3
19/12/2024,2,7.25
19/12/2024,3,3.07
19/12/2024,4,1.8
19/12/2024,5,0.96
19/12/2024,6,1
20/12/2024,1,4.69
20/12/2024,2,5.7
20/12/2024,3,2
20/12/2024,4,2.45
20/12/2024,5,1.75
20/12/2024,6,0.8
21/12/2024,1,1.05
21/12/2024,2,5
21/12/2024,3,1.41
21/12/2024,4,2.07
21/12/2024,5,1.65
21/12/2024,6,1.63
22/12/2024,1,3.01
22/12/2024,2,3.4500000000000006
22/12/2024,3,2.18
22/12/2024,4,3.08
22/12/2024,5,4.18
22/12/2024,6,1.04
23/12/2024,1,4.02
23/12/2024,2,6
23/12/2024,3,2.5
23/12/2024,4,0.8
23/12/2024,5,1
23/12/2024,6,1
24/12/2024,1,1.77
24/12/2024,2,4
24/12/2024,3,1.82
24/12/2024,4,1.44
24/12/2024,5,1
24/12/2024,6,1
25/12/2024,1,1.52
25/12/2024,2,3.49
25/12/2024,3,2
25/12/2024,4,1
25/12/2024,5,0.81
25/12/2024,6,1
26/12/2024,1,2
