registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,executedQuantity,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.44,2025-02-26T03:00:00,2025-02-26T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.32,2025-02-26T11:00:00,2025-02-26T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.5,2025-02-26T07:00:00,2025-02-26T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.24,2025-02-26T07:00:00,2025-02-26T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.95,2025-02-27T11:00:00,2025-02-27T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.5,2025-02-26T23:00:00,2025-02-27T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2025-02-27T03:00:00,2025-02-27T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.53,2025-02-27T11:00:00,2025-02-27T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.98,2025-02-26T23:00:00,2025-02-27T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.79,2025-02-27T03:00:00,2025-02-27T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.8,2025-02-28T03:00:00,2025-02-28T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.26,2025-02-27T23:00:00,2025-02-28T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.34,2025-02-28T11:00:00,2025-02-28T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.2,2025-02-28T19:00:00,2025-02-28T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.86,2025-02-28T15:00:00,2025-02-28T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4,2025-02-27T23:00:00,2025-02-28T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.38,2025-02-28T03:00:00,2025-02-28T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.92,2025-02-28T11:00:00,2025-02-28T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.6,2025-02-28T07:00:00,2025-02-28T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.62,2025-02-28T15:00:00,2025-02-28T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.82,2025-02-28T19:00:00,2025-02-28T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.5,2025-03-01T11:00:00,2025-03-01T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.14,2025-03-01T11:00:00,2025-03-01T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.25,2025-02-28T23:00:00,2025-03-01T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4,2025-03-01T07:00:00,2025-03-01T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.2,2025-02-28T23:00:00,2025-03-01T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.15,2025-03-01T15:00:00,2025-03-01T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1,2025-03-01T07:00:00,2025-03-01T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.9,2025-03-01T15:00:00,2025-03-01T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.67,2025-03-01T03:00:00,2025-03-01T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.44,2025-03-01T03:00:00,2025-03-01T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.02,2025-03-02T15:00:00,2025-03-02T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.21,2025-03-02T11:00:00,2025-03-02T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.29,2025-03-02T03:00:00,2025-03-02T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.54,2025-03-02T19:00:00,2025-03-02T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.7,2025-03-02T11:00:00,2025-03-02T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.8,2025-03-01T23:00:00,2025-03-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.1,2025-03-02T19:00:00,2025-03-02T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.29,2025-03-02T07:00:00,2025-03-02T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.28,2025-03-01T23:00:00,2025-03-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.69,2025-03-02T15:00:00,2025-03-02T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.06,2025-03-02T07:00:00,2025-03-02T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.07,2025-03-02T03:00:00,2025-03-02T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.36,2025-03-03T03:00:00,2025-03-03T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.95,2025-03-02T23:00:00,2025-03-03T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.36,2025-03-03T11:00:00,2025-03-03T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.42,2025-03-03T15:00:00,2025-03-03T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.81,2025-03-02T23:00:00,2025-03-03T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.48,2025-03-03T03:00:00,2025-03-03T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,8.69,2025-03-03T15:00:00,2025-03-03T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.2,2025-03-03T11:00:00,2025-03-03T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.22,2025-03-04T07:00:00,2025-03-04T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.32,2025-03-04T11:00:00,2025-03-04T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.5,2025-03-04T19:00:00,2025-03-04T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.5,2025-03-04T15:00:00,2025-03-04T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.22,2025-03-03T23:00:00,2025-03-04T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.3,2025-03-04T07:00:00,2025-03-04T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.7,2025-03-04T03:00:00,2025-03-04T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,8.78,2025-03-04T15:00:00,2025-03-04T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,8.8,2025-03-04T11:00:00,2025-03-04T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.89,2025-03-04T19:00:00,2025-03-04T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4,2025-03-04T03:00:00,2025-03-04T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.51,2025-03-03T23:00:00,2025-03-04T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.69,2025-03-04T23:00:00,2025-03-05T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,9.74,2025-03-05T07:00:00,2025-03-05T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.75,2025-03-05T03:00:00,2025-03-05T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,10.11,2025-03-05T11:00:00,2025-03-05T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,11.5,2025-03-05T15:00:00,2025-03-05T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.44,2025-03-05T19:00:00,2025-03-05T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.1,2025-03-04T23:00:00,2025-03-05T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.4,2025-03-05T03:00:00,2025-03-05T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.98,2025-03-05T11:00:00,2025-03-05T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.96,2025-03-05T07:00:00,2025-03-05T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.42,2025-03-05T15:00:00,2025-03-05T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.22,2025-03-05T19:00:00,2025-03-05T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.5,2025-03-06T11:00:00,2025-03-06T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.62,2025-03-06T19:00:00,2025-03-06T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.5,2025-03-06T03:00:00,2025-03-06T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.75,2025-03-05T23:00:00,2025-03-06T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.97,2025-03-06T07:00:00,2025-03-06T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.26,2025-03-06T11:00:00,2025-03-06T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.49,2025-03-06T15:00:00,2025-03-06T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5,2025-03-06T19:00:00,2025-03-06T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.21,2025-03-05T23:00:00,2025-03-06T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5,2025-03-06T03:00:00,2025-03-06T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,9.94,2025-03-06T07:00:00,2025-03-06T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,12.19,2025-03-06T15:00:00,2025-03-06T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.24,2025-03-07T03:00:00,2025-03-07T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.02,2025-03-06T23:00:00,2025-03-07T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.66,2025-03-07T07:00:00,2025-03-07T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4,2025-03-07T11:00:00,2025-03-07T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.4,2025-03-07T19:00:00,2025-03-07T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.31,2025-03-07T15:00:00,2025-03-07T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.27,2025-03-06T23:00:00,2025-03-07T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.02,2025-03-07T07:00:00,2025-03-07T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.69,2025-03-07T03:00:00,2025-03-07T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.52,2025-03-07T15:00:00,2025-03-07T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.5,2025-03-07T11:00:00,2025-03-07T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1,2025-03-07T19:00:00,2025-03-07T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.79,2025-03-08T19:00:00,2025-03-08T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.2,2025-03-08T15:00:00,2025-03-08T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.8,2025-03-07T23:00:00,2025-03-08T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.5,2025-03-08T07:00:00,2025-03-08T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.95,2025-03-08T03:00:00,2025-03-08T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6,2025-03-08T11:00:00,2025-03-08T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.5,2025-03-08T15:00:00,2025-03-08T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1,2025-03-08T19:00:00,2025-03-08T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.74,2025-03-07T23:00:00,2025-03-08T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.47,2025-03-08T03:00:00,2025-03-08T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.36,2025-03-08T07:00:00,2025-03-08T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.5,2025-03-08T11:00:00,2025-03-08T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.34,2025-03-08T23:00:00,2025-03-09T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.5,2025-03-09T07:00:00,2025-03-09T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.6,2025-03-09T03:00:00,2025-03-09T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.96,2025-03-09T11:00:00,2025-03-09T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.2,2025-03-09T15:00:00,2025-03-09T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.78,2025-03-09T19:00:00,2025-03-09T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.18,2025-03-08T23:00:00,2025-03-09T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.92,2025-03-09T03:00:00,2025-03-09T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.02,2025-03-09T07:00:00,2025-03-09T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2025-03-09T11:00:00,2025-03-09T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2,2025-03-09T19:00:00,2025-03-09T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.84,2025-03-09T15:00:00,2025-03-09T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.08,2025-03-10T19:00:00,2025-03-10T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.69,2025-03-09T23:00:00,2025-03-10T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.5,2025-03-10T03:00:00,2025-03-10T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.69,2025-03-10T11:00:00,2025-03-10T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.06,2025-03-10T07:00:00,2025-03-10T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.81,2025-03-10T15:00:00,2025-03-10T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.43,2025-03-10T19:00:00,2025-03-10T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2025-03-09T23:00:00,2025-03-10T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.8,2025-03-10T03:00:00,2025-03-10T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,9.65,2025-03-10T07:00:00,2025-03-10T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.69,2025-03-10T15:00:00,2025-03-10T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.72,2025-03-10T11:00:00,2025-03-10T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.59,2025-03-11T07:00:00,2025-03-11T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.82,2025-03-11T11:00:00,2025-03-11T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.31,2025-03-11T15:00:00,2025-03-11T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.33,2025-03-11T19:00:00,2025-03-11T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.54,2025-03-10T23:00:00,2025-03-11T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.69,2025-03-11T03:00:00,2025-03-11T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.69,2025-03-11T07:00:00,2025-03-11T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.33,2025-03-11T15:00:00,2025-03-11T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.1,2025-03-11T11:00:00,2025-03-11T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.22,2025-03-11T19:00:00,2025-03-11T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.34,2025-03-11T03:00:00,2025-03-11T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.49,2025-03-10T23:00:00,2025-03-11T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.17,2025-03-11T23:00:00,2025-03-12T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.16,2025-03-12T07:00:00,2025-03-12T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.8,2025-03-12T03:00:00,2025-03-12T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.85,2025-03-12T11:00:00,2025-03-12T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,8.8,2025-03-12T15:00:00,2025-03-12T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.58,2025-03-11T23:00:00,2025-03-12T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.5,2025-03-12T03:00:00,2025-03-12T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.76,2025-03-12T07:00:00,2025-03-12T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.95,2025-03-12T11:00:00,2025-03-12T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2025-03-12T19:00:00,2025-03-12T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.96,2025-03-12T15:00:00,2025-03-12T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.13,2025-03-13T11:00:00,2025-03-13T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.2,2025-03-13T15:00:00,2025-03-13T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1,2025-03-13T19:00:00,2025-03-13T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.3,2025-03-12T23:00:00,2025-03-13T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.82,2025-03-13T03:00:00,2025-03-13T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2025-03-13T11:00:00,2025-03-13T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3,2025-03-13T19:00:00,2025-03-13T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.47,2025-03-13T15:00:00,2025-03-13T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2025-03-12T23:00:00,2025-03-13T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3,2025-03-13T03:00:00,2025-03-13T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.34,2025-03-13T07:00:00,2025-03-13T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.69,2025-03-13T23:00:00,2025-03-14T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.69,2025-03-14T11:00:00,2025-03-14T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.68,2025-03-14T07:00:00,2025-03-14T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.21,2025-03-14T15:00:00,2025-03-14T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.48,2025-03-14T19:00:00,2025-03-14T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.05,2025-03-13T23:00:00,2025-03-14T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.04,2025-03-14T03:00:00,2025-03-14T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.25,2025-03-14T07:00:00,2025-03-14T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.99,2025-03-14T11:00:00,2025-03-14T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.44,2025-03-14T19:00:00,2025-03-14T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.51,2025-03-14T15:00:00,2025-03-14T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4,2025-03-14T03:00:00,2025-03-14T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.86,2025-03-15T15:00:00,2025-03-15T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.53,2025-03-14T23:00:00,2025-03-15T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.67,2025-03-15T03:00:00,2025-03-15T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.67,2025-03-15T11:00:00,2025-03-15T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.69,2025-03-15T07:00:00,2025-03-15T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.61,2025-03-15T15:00:00,2025-03-15T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.54,2025-03-15T19:00:00,2025-03-15T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.59,2025-03-15T03:00:00,2025-03-15T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.25,2025-03-15T11:00:00,2025-03-15T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.51,2025-03-15T19:00:00,2025-03-15T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.3,2025-03-16T15:00:00,2025-03-16T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.36,2025-03-15T23:00:00,2025-03-16T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.76,2025-03-16T03:00:00,2025-03-16T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.5,2025-03-16T19:00:00,2025-03-16T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2,2025-03-16T03:00:00,2025-03-16T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,8.45,2025-03-16T07:00:00,2025-03-16T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.13,2025-03-16T19:00:00,2025-03-16T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.47,2025-03-16T07:00:00,2025-03-16T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.73,2025-03-15T23:00:00,2025-03-16T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.55,2025-03-16T11:00:00,2025-03-16T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.98,2025-03-17T03:00:00,2025-03-17T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.75,2025-03-17T07:00:00,2025-03-17T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.45,2025-03-17T19:00:00,2025-03-17T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.84,2025-03-17T07:00:00,2025-03-17T11:00:00,,
