registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.73,2025-02-17T19:00:00,2025-02-17T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.69,2025-02-16T23:00:00,2025-02-17T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.43,2025-02-17T07:00:00,2025-02-17T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,14.69,2025-02-17T15:00:00,2025-02-17T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,4.53,2025-02-17T03:00:00,2025-02-17T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.8,2025-02-17T19:00:00,2025-02-17T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,4.67,2025-02-17T11:00:00,2025-02-17T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.78,2025-02-16T23:00:00,2025-02-17T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,13.69,2025-02-17T07:00:00,2025-02-17T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,2.98,2025-02-17T15:00:00,2025-02-17T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.79,2025-02-18T19:00:00,2025-02-18T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.1,2025-02-18T07:00:00,2025-02-18T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.7,2025-02-18T15:00:00,2025-02-18T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,11.69,2025-02-18T03:00:00,2025-02-18T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.3,2025-02-18T15:00:00,2025-02-18T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,2.65,2025-02-18T03:00:00,2025-02-18T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,7.89,2025-02-18T11:00:00,2025-02-18T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,5.62,2025-02-17T23:00:00,2025-02-18T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,4,2025-02-18T11:00:00,2025-02-18T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.17,2025-02-18T19:00:00,2025-02-18T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,1.23,2025-02-17T23:00:00,2025-02-18T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,13.69,2025-02-18T07:00:00,2025-02-18T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.31,2025-02-19T07:00:00,2025-02-19T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,4.5,2025-02-19T19:00:00,2025-02-19T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,8.69,2025-02-19T07:00:00,2025-02-19T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,0.93,2025-02-19T15:00:00,2025-02-19T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,6.61,2025-02-19T15:00:00,2025-02-19T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3,2025-02-19T11:00:00,2025-02-19T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.5,2025-02-19T11:00:00,2025-02-19T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.47,2025-02-19T19:00:00,2025-02-19T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.44,2025-02-20T07:00:00,2025-02-20T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.53,2025-02-20T19:00:00,2025-02-20T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.97,2025-02-20T11:00:00,2025-02-20T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,7.08,2025-02-20T07:00:00,2025-02-20T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,0.94,2025-02-20T15:00:00,2025-02-20T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1.79,2025-02-20T11:00:00,2025-02-20T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.45,2025-02-20T19:00:00,2025-02-20T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,9.2,2025-02-20T15:00:00,2025-02-20T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,8.69,2025-02-21T07:00:00,2025-02-21T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,9.63,2025-02-21T15:00:00,2025-02-21T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.6,2025-02-21T11:00:00,2025-02-21T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.39,2025-02-21T19:00:00,2025-02-21T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.66,2025-02-21T11:00:00,2025-02-21T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.95,2025-02-21T07:00:00,2025-02-21T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.3,2025-02-21T15:00:00,2025-02-21T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.84,2025-02-21T19:00:00,2025-02-21T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,8.8,2025-02-22T15:00:00,2025-02-22T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.08,2025-02-22T07:00:00,2025-02-22T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.25,2025-02-22T15:00:00,2025-02-22T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.88,2025-02-22T11:00:00,2025-02-22T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.23,2025-02-22T19:00:00,2025-02-22T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.46,2025-02-22T11:00:00,2025-02-22T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,7.69,2025-02-22T19:00:00,2025-02-22T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,8.42,2025-02-22T07:00:00,2025-02-22T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,4.69,2025-02-23T15:00:00,2025-02-23T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,6.84,2025-02-23T19:00:00,2025-02-23T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.5,2025-02-23T07:00:00,2025-02-23T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.4,2025-02-23T11:00:00,2025-02-23T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,8.58,2025-02-23T15:00:00,2025-02-23T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.82,2025-02-23T19:00:00,2025-02-23T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,6.19,2025-02-23T11:00:00,2025-02-23T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.35,2025-02-23T07:00:00,2025-02-23T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,3.83,2025-02-24T07:00:00,2025-02-24T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,9.58,2025-02-24T15:00:00,2025-02-24T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,6.58,2025-02-24T11:00:00,2025-02-24T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.44,2025-02-24T19:00:00,2025-02-24T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,3.2,2025-02-24T11:00:00,2025-02-24T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,8.28,2025-02-24T07:00:00,2025-02-24T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.88,2025-02-24T15:00:00,2025-02-24T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,3.74,2025-02-24T19:00:00,2025-02-24T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.5,2025-02-25T19:00:00,2025-02-25T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,6.33,2025-02-25T15:00:00,2025-02-25T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.56,2025-02-25T07:00:00,2025-02-25T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.48,2025-02-25T15:00:00,2025-02-25T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.5,2025-02-25T11:00:00,2025-02-25T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,2.75,2025-02-25T19:00:00,2025-02-25T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.02,2025-02-25T11:00:00,2025-02-25T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.58,2025-02-25T07:00:00,2025-02-25T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,4.39,2025-02-26T19:00:00,2025-02-26T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,4.32,2025-02-26T11:00:00,2025-02-26T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.25,2025-02-26T19:00:00,2025-02-26T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,4.5,2025-02-26T07:00:00,2025-02-26T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,4.85,2025-02-26T15:00:00,2025-02-26T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.24,2025-02-26T07:00:00,2025-02-26T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.42,2025-02-26T15:00:00,2025-02-26T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,7.69,2025-02-26T11:00:00,2025-02-26T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,3.05,2025-02-27T19:00:00,2025-02-27T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,4.19,2025-02-27T15:00:00,2025-02-27T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,6,2025-02-27T07:00:00,2025-02-27T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,4.95,2025-02-27T11:00:00,2025-02-27T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,6.49,2025-02-27T15:00:00,2025-02-27T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.25,2025-02-27T19:00:00,2025-02-27T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.95,2025-02-27T07:00:00,2025-02-27T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,2.53,2025-02-27T11:00:00,2025-02-27T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,7.6,2025-02-28T07:00:00,2025-02-28T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,6.62,2025-02-28T15:00:00,2025-02-28T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.92,2025-02-28T11:00:00,2025-02-28T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.82,2025-02-28T19:00:00,2025-02-28T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,3.34,2025-02-28T11:00:00,2025-02-28T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,0.92,2025-02-28T07:00:00,2025-02-28T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.86,2025-02-28T15:00:00,2025-02-28T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.2,2025-02-28T19:00:00,2025-02-28T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,7.15,2025-03-01T15:00:00,2025-03-01T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1,2025-03-01T07:00:00,2025-03-01T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,0.9,2025-03-01T15:00:00,2025-03-01T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,6.5,2025-03-01T11:00:00,2025-03-01T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,3.78,2025-03-01T19:00:00,2025-03-01T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.14,2025-03-01T11:00:00,2025-03-01T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,4,2025-03-01T07:00:00,2025-03-01T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.2,2025-03-01T19:00:00,2025-03-01T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,3.54,2025-03-02T19:00:00,2025-03-02T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,4.7,2025-03-02T11:00:00,2025-03-02T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.1,2025-03-02T19:00:00,2025-03-02T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,2.29,2025-03-02T07:00:00,2025-03-02T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,7.69,2025-03-02T15:00:00,2025-03-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.06,2025-03-02T07:00:00,2025-03-02T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.02,2025-03-02T15:00:00,2025-03-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,3.21,2025-03-02T11:00:00,2025-03-02T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5,2025-03-03T07:00:00,2025-03-03T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.2,2025-03-03T11:00:00,2025-03-03T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,8.69,2025-03-03T15:00:00,2025-03-03T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.25,2025-03-03T19:00:00,2025-03-03T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,4.36,2025-03-03T11:00:00,2025-03-03T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.91,2025-03-03T07:00:00,2025-03-03T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,4.69,2025-03-03T19:00:00,2025-03-03T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.42,2025-03-03T15:00:00,2025-03-03T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.89,2025-03-04T19:00:00,2025-03-04T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,8.78,2025-03-04T15:00:00,2025-03-04T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,3.32,2025-03-04T11:00:00,2025-03-04T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,3.22,2025-03-04T07:00:00,2025-03-04T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,7.5,2025-03-04T15:00:00,2025-03-04T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,5.5,2025-03-04T19:00:00,2025-03-04T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,7.3,2025-03-04T07:00:00,2025-03-04T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,8.8,2025-03-04T11:00:00,2025-03-04T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,15,1.02,2025-01-18T11:00:00,2025-01-18T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,15,2.3,2025-01-17T23:00:00,2025-01-18T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,15,2.53,2025-01-18T11:00:00,2025-01-18T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,15,0.95,2025-01-18T07:00:00,2025-01-18T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,15,1,2025-01-18T15:00:00,2025-01-18T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,15,2.2,2025-01-17T23:00:00,2025-01-18T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,15,1,2025-01-23T15:00:00,2025-01-23T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,15,1.7,2025-01-22T23:00:00,2025-01-23T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,15,1.75,2025-01-23T11:00:00,2025-01-23T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,15,1.52,2025-01-23T03:00:00,2025-01-23T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,15,1.28,2025-01-22T23:00:00,2025-01-23T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,15,1.45,2025-01-23T11:00:00,2025-01-23T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,15,1.02,2025-01-23T07:00:00,2025-01-23T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,12,3.75,2025-01-28T23:00:00,2025-01-29T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,12,2.25,2025-01-28T23:00:00,2025-01-29T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,9,2.94,2025-01-29T07:00:00,2025-01-29T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,9,2.92,2025-01-29T07:00:00,2025-01-29T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,6,1.4,2025-01-29T11:00:00,2025-01-29T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,6,1.25,2025-01-29T15:00:00,2025-01-29T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,6,2.9,2025-01-29T19:00:00,2025-01-29T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,6,3.24,2025-01-29T15:00:00,2025-01-29T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,6,2.74,2025-01-29T11:00:00,2025-01-29T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,6,1.67,2025-01-29T19:00:00,2025-01-29T23:00:00,,
