registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,executedQuantity,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.18,2025-02-17T19:00:00,2025-02-17T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.25,2025-02-17T11:00:00,2025-02-17T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,7.33,2025-02-17T07:00:00,2025-02-17T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6,2025-02-18T11:00:00,2025-02-18T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.46,2025-02-18T19:00:00,2025-02-18T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.5,2025-02-18T07:00:00,2025-02-18T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.57,2025-02-18T19:00:00,2025-02-18T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8.17,2025-02-18T07:00:00,2025-02-18T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.1,2025-02-18T15:00:00,2025-02-18T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8.08,2025-02-18T15:00:00,2025-02-18T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,7,2025-02-18T11:00:00,2025-02-18T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.5,2025-02-19T19:00:00,2025-02-19T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8.69,2025-02-19T07:00:00,2025-02-19T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.93,2025-02-19T15:00:00,2025-02-19T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.61,2025-02-19T15:00:00,2025-02-19T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3,2025-02-19T11:00:00,2025-02-19T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.5,2025-02-19T11:00:00,2025-02-19T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.47,2025-02-19T19:00:00,2025-02-19T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.31,2025-02-19T07:00:00,2025-02-19T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.44,2025-02-20T07:00:00,2025-02-20T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.53,2025-02-20T19:00:00,2025-02-20T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.97,2025-02-20T11:00:00,2025-02-20T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,7.08,2025-02-20T07:00:00,2025-02-20T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.94,2025-02-20T15:00:00,2025-02-20T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.79,2025-02-20T11:00:00,2025-02-20T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.45,2025-02-20T19:00:00,2025-02-20T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,9.2,2025-02-20T15:00:00,2025-02-20T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.39,2025-02-21T19:00:00,2025-02-21T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.66,2025-02-21T11:00:00,2025-02-21T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.95,2025-02-21T07:00:00,2025-02-21T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.3,2025-02-21T15:00:00,2025-02-21T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.84,2025-02-21T19:00:00,2025-02-21T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8.69,2025-02-21T07:00:00,2025-02-21T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,9.63,2025-02-21T15:00:00,2025-02-21T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.6,2025-02-21T11:00:00,2025-02-21T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.88,2025-02-22T11:00:00,2025-02-22T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.23,2025-02-22T19:00:00,2025-02-22T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.46,2025-02-22T11:00:00,2025-02-22T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,7.69,2025-02-22T19:00:00,2025-02-22T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8.42,2025-02-22T07:00:00,2025-02-22T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8.8,2025-02-22T15:00:00,2025-02-22T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.08,2025-02-22T07:00:00,2025-02-22T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.25,2025-02-22T15:00:00,2025-02-22T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.5,2025-02-23T07:00:00,2025-02-23T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.4,2025-02-23T11:00:00,2025-02-23T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8.58,2025-02-23T15:00:00,2025-02-23T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.82,2025-02-23T19:00:00,2025-02-23T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.19,2025-02-23T11:00:00,2025-02-23T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.35,2025-02-23T07:00:00,2025-02-23T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.69,2025-02-23T15:00:00,2025-02-23T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.84,2025-02-23T19:00:00,2025-02-23T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.44,2025-02-24T19:00:00,2025-02-24T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.2,2025-02-24T11:00:00,2025-02-24T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,8.28,2025-02-24T07:00:00,2025-02-24T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.88,2025-02-24T15:00:00,2025-02-24T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.74,2025-02-24T19:00:00,2025-02-24T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.83,2025-02-24T07:00:00,2025-02-24T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,9.58,2025-02-24T15:00:00,2025-02-24T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,6.58,2025-02-24T11:00:00,2025-02-24T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.75,2025-02-25T19:00:00,2025-02-25T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.02,2025-02-25T11:00:00,2025-02-25T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.58,2025-02-25T07:00:00,2025-02-25T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.5,2025-02-25T19:00:00,2025-02-25T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.33,2025-02-25T15:00:00,2025-02-25T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.56,2025-02-25T07:00:00,2025-02-25T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.48,2025-02-25T15:00:00,2025-02-25T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.5,2025-02-25T11:00:00,2025-02-25T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.85,2025-02-26T15:00:00,2025-02-26T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.24,2025-02-26T07:00:00,2025-02-26T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.42,2025-02-26T15:00:00,2025-02-26T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,7.69,2025-02-26T11:00:00,2025-02-26T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.39,2025-02-26T19:00:00,2025-02-26T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.32,2025-02-26T11:00:00,2025-02-26T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.25,2025-02-26T19:00:00,2025-02-26T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.5,2025-02-26T07:00:00,2025-02-26T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6,2025-02-27T07:00:00,2025-02-27T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.95,2025-02-27T11:00:00,2025-02-27T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.49,2025-02-27T15:00:00,2025-02-27T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.25,2025-02-27T19:00:00,2025-02-27T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.95,2025-02-27T07:00:00,2025-02-27T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.53,2025-02-27T11:00:00,2025-02-27T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.05,2025-02-27T19:00:00,2025-02-27T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.19,2025-02-27T15:00:00,2025-02-27T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.49,2025-05-16T22:00:00,2025-05-17T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.67,2025-05-16T22:00:00,2025-05-17T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.05,2025-05-17T10:00:00,2025-05-17T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.87,2025-05-17T10:00:00,2025-05-17T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.99,2025-05-17T14:00:00,2025-05-17T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.25,2025-05-17T02:00:00,2025-05-17T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.77,2025-05-17T14:00:00,2025-05-17T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.16,2025-05-17T02:00:00,2025-05-17T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.02,2025-05-17T18:00:00,2025-05-17T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.95,2025-05-17T06:00:00,2025-05-17T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.88,2025-05-17T18:00:00,2025-05-17T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.38,2025-05-17T06:00:00,2025-05-17T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.2,2025-05-21T14:00:00,2025-05-21T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.69,2025-05-21T02:00:00,2025-05-21T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.85,2025-05-21T10:00:00,2025-05-21T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.51,2025-05-20T22:00:00,2025-05-21T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.95,2025-05-21T18:00:00,2025-05-21T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.38,2025-05-21T06:00:00,2025-05-21T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.25,2025-05-21T02:00:00,2025-05-21T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.25,2025-05-20T22:00:00,2025-05-21T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.51,2025-05-21T18:00:00,2025-05-21T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.77,2025-05-21T14:00:00,2025-05-21T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.38,2025-05-21T10:00:00,2025-05-21T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.67,2025-05-21T06:00:00,2025-05-21T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.56,2025-05-22T18:00:00,2025-05-22T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.37,2025-05-22T10:00:00,2025-05-22T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.62,2025-05-21T22:00:00,2025-05-22T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.39,2025-05-22T10:00:00,2025-05-22T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.02,2025-05-21T22:00:00,2025-05-22T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.68,2025-05-22T02:00:00,2025-05-22T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.24,2025-05-22T14:00:00,2025-05-22T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.8,2025-05-22T14:00:00,2025-05-22T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.52,2025-05-22T18:00:00,2025-05-22T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.12,2025-05-22T02:00:00,2025-05-22T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.38,2025-05-22T06:00:00,2025-05-22T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.85,2025-05-22T06:00:00,2025-05-22T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,0.97,2025-05-22T22:00:00,2025-05-23T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.68,2025-05-23T06:00:00,2025-05-23T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.25,2025-05-23T02:00:00,2025-05-23T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.57,2025-05-23T14:00:00,2025-05-23T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.96,2025-05-23T10:00:00,2025-05-23T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.56,2025-05-23T18:00:00,2025-05-23T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,0.9,2025-05-23T02:00:00,2025-05-23T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.93,2025-05-22T22:00:00,2025-05-23T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.55,2025-05-23T06:00:00,2025-05-23T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.52,2025-05-23T10:00:00,2025-05-23T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.52,2025-05-23T18:00:00,2025-05-23T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.63,2025-05-23T14:00:00,2025-05-23T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,7.62,2025-05-24T18:00:00,2025-05-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.1,2025-05-24T06:00:00,2025-05-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.8,2025-05-24T18:00:00,2025-05-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.59,2025-05-24T06:00:00,2025-05-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.47,2025-05-24T10:00:00,2025-05-24T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.29,2025-05-23T22:00:00,2025-05-24T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.83,2025-05-24T10:00:00,2025-05-24T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.93,2025-05-24T14:00:00,2025-05-24T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.01,2025-05-23T22:00:00,2025-05-24T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.88,2025-05-24T02:00:00,2025-05-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.43,2025-05-24T14:00:00,2025-05-24T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.44,2025-05-24T02:00:00,2025-05-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.67,2025-05-27T18:00:00,2025-05-27T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.12,2025-05-27T10:00:00,2025-05-27T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.69,2025-05-26T22:00:00,2025-05-27T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.21,2025-05-27T10:00:00,2025-05-27T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.11,2025-05-26T22:00:00,2025-05-27T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.69,2025-05-27T02:00:00,2025-05-27T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.2,2025-05-27T14:00:00,2025-05-27T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.56,2025-05-27T14:00:00,2025-05-27T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.6,2025-05-27T18:00:00,2025-05-27T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.49,2025-05-27T02:00:00,2025-05-27T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.04,2025-05-27T06:00:00,2025-05-27T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.67,2025-05-27T06:00:00,2025-05-27T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.2,2025-05-28T10:00:00,2025-05-28T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.49,2025-05-28T10:00:00,2025-05-28T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.41,2025-05-28T18:00:00,2025-05-28T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.67,2025-05-28T18:00:00,2025-05-28T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.99,2025-05-28T06:00:00,2025-05-28T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.12,2025-05-28T06:00:00,2025-05-28T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.69,2025-05-27T22:00:00,2025-05-28T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.05,2025-05-27T22:00:00,2025-05-28T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.14,2025-05-28T14:00:00,2025-05-28T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.46,2025-05-28T14:00:00,2025-05-28T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.69,2025-05-28T02:00:00,2025-05-28T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.61,2025-05-28T02:00:00,2025-05-28T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.35,2025-05-29T10:00:00,2025-05-29T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.69,2025-05-29T10:00:00,2025-05-29T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.13,2025-05-28T22:00:00,2025-05-29T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.02,2025-05-28T22:00:00,2025-05-29T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8,2025-05-29T18:00:00,2025-05-29T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.86,2025-05-29T18:00:00,2025-05-29T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.84,2025-05-29T06:00:00,2025-05-29T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.02,2025-05-29T06:00:00,2025-05-29T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.69,2025-05-29T14:00:00,2025-05-29T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.86,2025-05-29T14:00:00,2025-05-29T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.59,2025-05-29T02:00:00,2025-05-29T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.57,2025-05-29T02:00:00,2025-05-29T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.44,2025-05-31T06:00:00,2025-05-31T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.04,2025-05-31T14:00:00,2025-05-31T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,6.6,2025-05-31T14:00:00,2025-05-31T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.85,2025-05-31T02:00:00,2025-05-31T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.67,2025-05-31T02:00:00,2025-05-31T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.4,2025-05-31T10:00:00,2025-05-31T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.68,2025-05-31T10:00:00,2025-05-31T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2,2025-05-30T22:00:00,2025-05-31T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.04,2025-05-30T22:00:00,2025-05-31T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.86,2025-05-31T06:00:00,2025-05-31T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8.69,2025-05-31T18:00:00,2025-05-31T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.96,2025-05-31T18:00:00,2025-05-31T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.49,2025-06-01T10:00:00,2025-06-01T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.42,2025-06-01T06:00:00,2025-06-01T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.77,2025-06-01T10:00:00,2025-06-01T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.75,2025-06-01T14:00:00,2025-06-01T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.72,2025-06-01T06:00:00,2025-06-01T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,7.62,2025-05-31T22:00:00,2025-06-01T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.5,2025-05-31T22:00:00,2025-06-01T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,6.1,2025-06-01T14:00:00,2025-06-01T18:00:00,,
